start,end,today,username,subscriberid,deviceid,phonenumber,_0_Reviewer,paper_title,publication_year,paper_doi,publication_type,author_affiliation_type,country_studied,country_studied_multiple,country_studied_other,author_in_country_studied,disease,objectives,other_objective,individual_representation,individual_representation_othe,space_representation,model_structure,model_structure_unclear_reason,parametrization,validation,validation_other,outbreak_type,intervention_modelled,intervention_modelled_other,vax_modelled_with_non_vax,is_vax_effective,modelling_timing,outcome_measured,outcome_measured_other,sensitivity_analysis,data_used,data_available,simulation_code_available,__version__,_version_,meta/audit,meta/instanceID,_uuid,_submission_time,_tags,_notes,_validation_status
2020-12-24T23:12:10.631-00:00,2020-12-24T23:40:15.646-00:00,2020-12-24,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,On the Regional Control of a Reaction–Diffusion System SIR,2019,https://doi.org/10.1007/s11538-019-00673-2,original_research,academic_institutions,CG,n/a,n/a,no,Ebola,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,treatment vaccination,n/a,yes,the_outcomes_were_inconclusive,prospective,cases_averted,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:5b2f5d54-92cc-4ca1-98e6-8f9e2c2f6022,5b2f5d54-92cc-4ca1-98e6-8f9e2c2f6022,2020-12-24T23:40:29,,,{}
2020-12-24T23:40:15.729-00:00,2020-12-24T23:48:14.297-00:00,2020-12-24,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Influence of asymptomatic infections for the effectiveness of facemasks during pandemic influenza,2019,10.3934/mbe.2019194,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,face_masks,n/a,no,n/a,prospective,attack_rate,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:a6a6989d-ef8f-490d-92af-51664568eb2c,a6a6989d-ef8f-490d-92af-51664568eb2c,2020-12-24T23:48:28,,,{}
2020-12-24T23:48:14.397-00:00,2020-12-25T00:00:41.858-00:00,2020-12-24,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,"Antiviral resistance and the control of pandemic influenza: The roles of stochasticity, evolution and model details",2009,https://doi.org/10.1016/j.jtbi.2008.09.021,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_past assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,antiviral_prophylaxis,n/a,no,n/a,prospective,attack_rate,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:8f24031f-d058-4f9c-8ea3-bc59f9891c27,8f24031f-d058-4f9c-8ea3-bc59f9891c27,2020-12-25T00:00:56,,,{}
2020-12-25T00:00:41.946-00:00,2020-12-25T00:11:32.406-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,SCHOOL CLOSURE STRATEGIES FOR THE 2009 HONG KONG HINI INFLUENZA PANDEMIC,2015,10.1109/WSC.2015.7408551,conference_proceeding,academic_institutions,HK,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,school_closure,n/a,no,n/a,retrospective,outbreak_duration_and_timing final_epidemic_size timing_of_peak attack_rate,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:f3b5aafa-51e8-4697-9e7c-0f6e267b9ed2,f3b5aafa-51e8-4697-9e7c-0f6e267b9ed2,2020-12-25T00:11:46,,,{}
2020-12-25T00:11:32.495-00:00,2020-12-25T00:21:25.176-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Reducing the impact of the next influenza pandemic using householdbased public health interventions,2009,URL http://hdl.handle.net/10722/86703,original_research,academic_institutions,HK,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,contact_tracing isolation quarantine,n/a,no,n/a,prospective,attack_rate,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:60c17e01-dc65-4998-b5c8-a6c864274b6b,60c17e01-dc65-4998-b5c8-a6c864274b6b,2020-12-25T00:21:39,,,{}
2020-12-25T00:21:25.264-00:00,2020-12-25T21:45:46.825-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Optimal control strategies for a two-group epidemic model with vaccination-resource constraints,2019,https://doi.org/10.1016/j.amc.2019.124956,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outbreak_duration_and_timing final_epidemic_size cost,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:2ba016c0-e2ef-4d77-9f98-aec226f014aa,2ba016c0-e2ef-4d77-9f98-aec226f014aa,2020-12-25T21:45:58,,,{}
2020-12-25T21:45:46.985-00:00,2020-12-25T21:58:46.668-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Modeling the effect of public health resources and alerting on the dynamics of pertussis spread,2015,https://doi.org/10.1057/hs.2015.6,original_research,academic_institutions government_institutions,US,n/a,n/a,yes,Pertussis,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature,model_not_validated,n/a,real_outbreak,contact_tracing,n/a,no,n/a,prospective,final_epidemic_size,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:df1c55b7-51b2-4ae5-b207-76e281dbd252,df1c55b7-51b2-4ae5-b207-76e281dbd252,2020-12-25T21:58:57,,,{}
2020-12-25T22:22:43.232-00:00,2020-12-25T22:37:33.923-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,"Evaluating the effects of control interventions and estimating the inapparent infections for dengue outbreak in Hangzhou, China",2019,https://doi.org/10.1371/journal.pone.0220391,original_research,government_institutions,CN,n/a,n/a,yes,Dengue,assess_impact_past,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,larvicides,n/a,no,n/a,retrospective,cases_averted final_epidemic_size,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:888894fb-29b8-41e6-84cf-5229fd303ce8,888894fb-29b8-41e6-84cf-5229fd303ce8,2020-12-25T22:37:45,,,{}
2020-12-25T21:58:46.800-00:00,2020-12-25T22:22:43.130-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Media impact switching surface during an infectious disease outbreak,2012,https://doi.org/10.1038/srep07838,original_research,academic_institutions,CN,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,media_campaign,n/a,no,n/a,retrospective,timing_of_peak attack_rate,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6e8b8445-28d8-454e-8dfd-3341166a1480,6e8b8445-28d8-454e-8dfd-3341166a1480,2020-12-25T22:22:54,,,{}
2020-12-25T22:37:34.025-00:00,2020-12-25T23:09:49.488-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,A decision-tree to optimise control measures during the early stage of a foot-and-mouth disease epidemic,2002,https://doi.org/10.1016/S0167-5877(02)00053-3,original_research,academic_institutions government_institutions,NL,n/a,n/a,yes,FMD,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,culling vaccination intervention_other,movement controls,yes,no,prospective,cost,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:92f84caf-af98-4840-842e-f79dea828ed2,92f84caf-af98-4840-842e-f79dea828ed2,2020-12-25T23:09:55,,,{}
2020-12-25T23:09:49.613-00:00,2020-12-25T23:38:26.889-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Mathematical analysis of a cholera infection model with vaccination strategy,2019,https://doi.org/10.1016/j.amc.2019.05.055,original_research,academic_institutions,CN,n/a,n/a,yes,Cholera,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,intervention_coverage outbreak_duration_and_timing final_epidemic_size attack_rate,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:536b7f73-d612-4cd4-bfc2-49dfe58cf235,536b7f73-d612-4cd4-bfc2-49dfe58cf235,2020-12-25T23:38:38,,,{}
2020-12-25T23:38:26.990-00:00,2020-12-25T23:47:39.255-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Logistical constraints lead to an intermediate optimum in outbreak response vaccination,2018,https://doi.org/10.1371/journal.pcbi.1006161,original_research,academic_institutions,none,n/a,n/a,NA,Cholera Ebola Influenza Measles,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,intervention_coverage,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6b449a1d-129b-44fe-9513-4fbd5b3f902f,6b449a1d-129b-44fe-9513-4fbd5b3f902f,2020-12-25T23:47:50,,,{}
2020-12-25T23:47:39.364-00:00,2020-12-26T00:01:01.410-00:00,2020-12-25,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,"Modelling the transmission and control strategies of varicella among school children in Shenzhen, China",2017,https://doi.org/10.1371/journal.pone.0177514,original_research,academic_institutions government_institutions,CN,n/a,n/a,yes,Varicella,assess_impact_future,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,cases_averted intervention_coverage final_epidemic_size outcome_other,peak size,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:4e322944-9549-497d-b0ef-b932c795de4a,4e322944-9549-497d-b0ef-b932c795de4a,2020-12-26T00:01:12,,,{}
2020-12-26T00:01:01.525-00:00,2020-12-26T00:30:03.342-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,A Multi-Agent Model for Adaptive Vaccination during Infectious Disease Outbreaks,2016,10.1109/ICCTIDE.2016.7725354,conference_proceeding,NGO,US,n/a,n/a,NA,Dengue Influenza,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,prospective,intervention_coverage attack_rate hospitalizations case_fatality,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6625116a-2334-4798-bf4f-f8711eb8dbee,6625116a-2334-4798-bf4f-f8711eb8dbee,2020-12-26T00:30:14,,,{}
2020-12-26T00:30:03.454-00:00,2020-12-26T01:05:22.888-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Evaluating strategies for control of tuberculosis in prisons and prevention of spillover into communities: An observational and modeling study from Brazil,2019,https://doi.org/10.1371/journal.pmed.1002737,original_research,academic_institutions,BR,n/a,n/a,yes,Tuberculosis,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,intervention_other,"Prison: entry screening, exit screening, secondary IPT, passive diagnosis active diagnosis and combined above",no,n/a,prospective,cases_averted,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:284ffa11-f093-4341-a491-c86cdc77564c,284ffa11-f093-4341-a491-c86cdc77564c,2020-12-26T01:05:34,,,{}
2020-12-26T01:05:23.008-00:00,2020-12-26T01:18:08.414-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,DYNAMIC MODEL OF INFLUENZA WITH AGE-STRUCTURED AND MEDIA COVERAGE,2016,NA,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,media_campaign,n/a,no,n/a,prospective,intervention_coverage,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:768cfc4c-0775-42c2-87aa-51b329cdd676,768cfc4c-0775-42c2-87aa-51b329cdd676,2020-12-26T01:18:20,,,{}
2020-12-26T01:18:08.533-00:00,2020-12-26T01:26:35.010-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,"Simulation of foot-and-mouth disease spread within an integrated livestock system in Texas, USA",2009,https://doi.org/10.1016/j.prevetmed.2008.12.006,original_research,academic_institutions,US,n/a,n/a,yes,FMD,assess_impact_future,n/a,agents,n/a,yes,deterministic,n/a,values_fitted_to_ts,model_not_validated,n/a,hypothetical_outbreak,intervention_other,early detection,no,n/a,prospective,lives_saved outbreak_duration_and_timing,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:b3b44eb8-5117-45de-b1a6-a56ee14ce973,b3b44eb8-5117-45de-b1a6-a56ee14ce973,2020-12-26T01:26:46,,,{}
2020-12-26T01:26:35.132-00:00,2020-12-26T01:35:29.091-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Effect of control measures on the course of simulated foot and mouth disease epidemics that started on different farm types in various Dutch areas,2002,NA,book_chapter,academic_institutions,NL,n/a,n/a,yes,FMD,assess_impact_past,n/a,agents,n/a,yes,stochastic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,culling vaccination,n/a,yes,the_outcomes_were_inconclusive,prospective,outbreak_duration_and_timing final_epidemic_size attack_rate,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c8aec546-37b2-4fbc-8619-12b8a1f4a028,c8aec546-37b2-4fbc-8619-12b8a1f4a028,2020-12-26T01:35:40,,,{}
2020-12-26T01:35:29.215-00:00,2020-12-26T01:55:11.806-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Assessing the impact of travel restrictions on international spread of the 2014 West African Ebola epidemic,2014,NA,original_research,academic_institutions government_institutions,other,n/a,global,yes,Ebola,assess_impact_past,n/a,compartments,n/a,yes,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,travel_restriction,n/a,no,n/a,retrospective,cases_averted,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:93167798-ec3e-426d-9b26-70e1abde2a33,93167798-ec3e-426d-9b26-70e1abde2a33,2020-12-26T01:55:23,,,{}
2020-12-26T01:55:11.929-00:00,2020-12-26T02:00:54.068-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Simulating optimal vaccination times during cholera outbreaks,2014,https://doi.org/10.1142/S1793524514500144,original_research,academic_institutions,none,n/a,n/a,NA,Cholera,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,final_epidemic_size,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:751c7921-a587-4075-a742-ae356055f8af,751c7921-a587-4075-a742-ae356055f8af,2020-12-26T02:01:05,,,{}
2020-12-29T22:26:27.396-00:00,2020-12-29T22:36:09.079-00:00,2020-12-29,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Optimizing Vaccine Allocation at Different Points in Time during an Epidemic,2010,https://doi.org/10.1371/journal.pone.0013767,original_research,academic_institutions government_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,compared_with_data,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,attack_rate hospitalizations case_fatality,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:00a18b2d-84b0-471a-89cb-cade9190d77d,00a18b2d-84b0-471a-89cb-cade9190d77d,2020-12-29T22:36:20,,,{}
2020-12-26T02:00:54.193-00:00,2020-12-26T18:15:51.538-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,An extended state-transition model for foot-and-mouth disease epidemics in France,2000,https://doi.org/10.1016/S0167-5877(00)00158-6,original_research,NGO,FR,n/a,n/a,yes,FMD,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,vaccination intervention_other,stamping-out and slaughter of contact herds,yes,no,retrospective,intervention_coverage outbreak_duration_and_timing,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:050c0705-d72e-4bae-875e-0a4d25ed54ba,050c0705-d72e-4bae-875e-0a4d25ed54ba,2020-12-26T18:16:01,,,{}
2020-12-26T18:15:51.740-00:00,2020-12-26T18:22:26.730-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,"Campus quarantine (Fengxiao) for curbing emergent infectious diseases: Lessons from mitigating A/H1N1 in Xi'an, China",2012,https://doi.org/10.1016/j.jtbi.2011.10.035,original_research,academic_institutions NGO,CN,n/a,n/a,yes,Influenza,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,school_closure,n/a,no,n/a,retrospective,hospitalizations,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:42b3040d-baac-4a06-a7b0-41197e85ab98,42b3040d-baac-4a06-a7b0-41197e85ab98,2020-12-26T18:22:37,,,{}
2020-12-26T18:22:26.866-00:00,2020-12-26T18:33:26.312-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Contact reductions from live poultry market closures limit the epidemic of human infections with H7N9 influenza,2018,https://doi.org/10.1016/j.jinf.2017.12.015,original_research,academic_institutions NGO,CN,n/a,n/a,yes,Influenza,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,intervention_other,close live poultry market,no,n/a,retrospective,cases_averted outbreak_duration_and_timing final_epidemic_size,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:85cb084d-fa9f-46d3-bc85-d2a5b7b6b96b,85cb084d-fa9f-46d3-bc85-d2a5b7b6b96b,2020-12-26T18:33:37,,,{}
2020-12-26T18:33:26.461-00:00,2020-12-26T18:46:31.767-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Multiregional Dynamic Vaccine Allocation During an Influenza Epidemic,2013,https://doi.org/10.1287/serv.2013.0046,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,real_outbreak,vaccination,n/a,no,n/a,prospective,cases_averted,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:864c5743-f397-4f8e-9e28-4130afd706d1,864c5743-f397-4f8e-9e28-4130afd706d1,2020-12-26T18:46:42,,,{}
2020-12-29T00:36:44.508-00:00,2020-12-29T00:45:57.308-00:00,2020-12-29,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,A Perspective on Multiple Waves of Influenza Pandemics,2013,https://doi.org/10.1371/journal.pone.0060343,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_past,n/a,agents,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,travel_restriction vaccination,n/a,no,n/a,retrospective,outbreak_duration_and_timing final_epidemic_size attack_rate,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:3fc3098c-b83e-422d-9010-76a197839301,3fc3098c-b83e-422d-9010-76a197839301,2020-12-29T00:46:08,,,{}
2020-12-26T18:46:31.983-00:00,2020-12-26T18:54:20.523-00:00,2020-12-26,username not found,subscriberid not found,ee.kobotoolbox.org:zQ25dLv8gUDnslCd,phonenumber not found,xiaoxi,Modeling the Influence of Environment and Intervention onCholera in Haiti,2014,https://doi.org/10.3390/math2030136,original_research,academic_institutions,HT,n/a,n/a,no,Cholera,assess_impact_past,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,model_not_validated,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,final_epidemic_size,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:ed002073-ca00-4625-b142-cf79e81398bc,ed002073-ca00-4625-b142-cf79e81398bc,2020-12-26T18:54:31,,,{}
